generation	mnemonic	format_id	format	category	description	launch_class	semantic_model	operand_signature	operand_layout	inst_lo	inst_hi	fixed_mask_lo	fixed_mask_hi	opcode_mask_lo	opcode_mask_hi	parameter_mask_lo	parameter_mask_hi	ignored_mask_lo	ignored_mask_hi	reserved_mask_lo	reserved_mask_hi	seed_assembly
lg200	atomic_v_buff_max_i64	6	tex-buffer	atomic	Atomically reads a signed 64-bit integer from the addressed buffer resource, computes new is the greater of old and source, and writes new back to the same location. The destination receives old.	compute-workgroup	atomic-state	RK8RJ8x4VD8x2UO12M.offen1M.idxen1M.bl11M.bl21PJ2	RK8@INST_LO[7:0];RJ8x4@INST_LO[15:8];VQ8@INST_LO[23:16];VD8x2@INST_LO[31:24];UO12@INST_HI[11:0];M.offen1@INST_HI[12];M.idxen1@INST_HI[13];M.bl11@INST_HI[14];M.bl21@INST_HI[15];PJ2@INST_HI[17:16]	00000000	29900000	00000000	bffc0000	00000000	07fc0000	ff00ffff	0003ffff	00ff0000	00000000	00000000	48000000	atomic_v_buff_max_i64 p0, v0-v1, s16-s19, s4, 0x40f
lg200	atomic_v_buff_max_u32	6	tex-buffer	atomic	Atomically reads an unsigned 32-bit integer from the addressed buffer resource, computes new is the greater of old and source, and writes new back to the same location. The destination receives old.	compute-workgroup	atomic-state	RK8RJ8x4VQ8VD8UO12M.offen1M.idxen1M.bl11M.bl21PJ2	RK8@INST_LO[7:0];RJ8x4@INST_LO[15:8];VQ8@INST_LO[23:16];VD8@INST_LO[31:24];UO12@INST_HI[11:0];M.offen1@INST_HI[12];M.idxen1@INST_HI[13];M.bl11@INST_HI[14];M.bl21@INST_HI[15];PJ2@INST_HI[17:16]	00000000	29600000	00000000	bffc0000	00000000	07fc0000	ffffffff	0003ffff	00000000	00000000	00000000	48000000	atomic_v_buff_max_u32 p0, v0, s16-s19, s4, 0x40f
lg200	atomic_v_buff_max_u64	6	tex-buffer	atomic	Atomically reads an unsigned 64-bit integer from the addressed buffer resource, computes new is the greater of old and source, and writes new back to the same location. The destination receives old.	compute-workgroup	atomic-state	RK8RJ8x4VD8x2UO12M.offen1M.idxen1M.bl11M.bl21PJ2	RK8@INST_LO[7:0];RJ8x4@INST_LO[15:8];VQ8@INST_LO[23:16];VD8x2@INST_LO[31:24];UO12@INST_HI[11:0];M.offen1@INST_HI[12];M.idxen1@INST_HI[13];M.bl11@INST_HI[14];M.bl21@INST_HI[15];PJ2@INST_HI[17:16]	00000000	29940000	00000000	bffc0000	00000000	07fc0000	ff00ffff	0003ffff	00ff0000	00000000	00000000	48000000	atomic_v_buff_max_u64 p0, v0-v1, s16-s19, s4, 0x40f
lg200	atomic_v_buff_min_i32	6	tex-buffer	atomic	Atomically reads a signed 32-bit integer from the addressed buffer resource, computes new is the lesser of old and source, and writes new back to the same location. The destination receives old.	compute-workgroup	atomic-state	RK8RJ8x4VQ8VD8UO12M.offen1M.idxen1M.bl11M.bl21PJ2	RK8@INST_LO[7:0];RJ8x4@INST_LO[15:8];VQ8@INST_LO[23:16];VD8@INST_LO[31:24];UO12@INST_HI[11:0];M.offen1@INST_HI[12];M.idxen1@INST_HI[13];M.bl11@INST_HI[14];M.bl21@INST_HI[15];PJ2@INST_HI[17:16]	00000000	29540000	00000000	bffc0000	00000000	07fc0000	ffffffff	0003ffff	00000000	00000000	00000000	48000000	atomic_v_buff_min_i32 p0, v0, s16-s19, s4, 0x40f
lg200	atomic_v_buff_min_i64	6	tex-buffer	atomic	Atomically reads a signed 64-bit integer from the addressed buffer resource, computes new is the lesser of old and source, and writes new back to the same location. The destination receives old.	compute-workgroup	atomic-state	RK8RJ8x4VD8x2UO12M.offen1M.idxen1M.bl11M.bl21PJ2	RK8@INST_LO[7:0];RJ8x4@INST_LO[15:8];VQ8@INST_LO[23:16];VD8x2@INST_LO[31:24];UO12@INST_HI[11:0];M.offen1@INST_HI[12];M.idxen1@INST_HI[13];M.bl11@INST_HI[14];M.bl21@INST_HI[15];PJ2@INST_HI[17:16]	00000000	29880000	00000000	bffc0000	00000000	07fc0000	ff00ffff	0003ffff	00ff0000	00000000	00000000	48000000	atomic_v_buff_min_i64 p0, v0-v1, s16-s19, s4, 0x40f
lg200	atomic_v_buff_min_u32	6	tex-buffer	atomic	Atomically reads an unsigned 32-bit integer from the addressed buffer resource, computes new is the lesser of old and source, and writes new back to the same location. The destination receives old.	compute-workgroup	atomic-state	RK8RJ8x4VQ8VD8UO12M.offen1M.idxen1M.bl11M.bl21PJ2	RK8@INST_LO[7:0];RJ8x4@INST_LO[15:8];VQ8@INST_LO[23:16];VD8@INST_LO[31:24];UO12@INST_HI[11:0];M.offen1@INST_HI[12];M.idxen1@INST_HI[13];M.bl11@INST_HI[14];M.bl21@INST_HI[15];PJ2@INST_HI[17:16]	00000000	29580000	00000000	bffc0000	00000000	07fc0000	ffffffff	0003ffff	00000000	00000000	00000000	48000000	atomic_v_buff_min_u32 p0, v0, s16-s19, s4, 0x40f
lg200	atomic_v_buff_min_u64	6	tex-buffer	atomic	Atomically reads an unsigned 64-bit integer from the addressed buffer resource, computes new is the lesser of old and source, and writes new back to the same location. The destination receives old.	compute-workgroup	atomic-state	RK8RJ8x4VD8x2UO12M.offen1M.idxen1M.bl11M.bl21PJ2	RK8@INST_LO[7:0];RJ8x4@INST_LO[15:8];VQ8@INST_LO[23:16];VD8x2@INST_LO[31:24];UO12@INST_HI[11:0];M.offen1@INST_HI[12];M.idxen1@INST_HI[13];M.bl11@INST_HI[14];M.bl21@INST_HI[15];PJ2@INST_HI[17:16]	00000000	298c0000	00000000	bffc0000	00000000	07fc0000	ff00ffff	0003ffff	00ff0000	00000000	00000000	48000000	atomic_v_buff_min_u64 p0, v0-v1, s16-s19, s4, 0x40f
lg200	atomic_v_buff_or_b32	6	tex-buffer	atomic	Atomically reads a 32-bit bit pattern from the addressed buffer resource, computes new = old OR source, and writes new back to the same location. The destination receives old.	compute-workgroup	atomic-state	RK8RJ8x4VQ8VD8UO12M.offen1M.idxen1M.bl11M.bl21PJ2	RK8@INST_LO[7:0];RJ8x4@INST_LO[15:8];VQ8@INST_LO[23:16];VD8@INST_LO[31:24];UO12@INST_HI[11:0];M.offen1@INST_HI[12];M.idxen1@INST_HI[13];M.bl11@INST_HI[14];M.bl21@INST_HI[15];PJ2@INST_HI[17:16]	00000000	29680000	00000000	bffc0000	00000000	07fc0000	ffffffff	0003ffff	00000000	00000000	00000000	48000000	atomic_v_buff_or_b32 p0, v0, s16-s19, s4, 0x40f
lg200	atomic_v_buff_or_b64	6	tex-buffer	atomic	Atomically reads a 64-bit bit pattern from the addressed buffer resource, computes new = old OR source, and writes new back to the same location. The destination receives old.	compute-workgroup	atomic-state	RK8RJ8x4VD8x2UO12M.offen1M.idxen1M.bl11M.bl21PJ2	RK8@INST_LO[7:0];RJ8x4@INST_LO[15:8];VQ8@INST_LO[23:16];VD8x2@INST_LO[31:24];UO12@INST_HI[11:0];M.offen1@INST_HI[12];M.idxen1@INST_HI[13];M.bl11@INST_HI[14];M.bl21@INST_HI[15];PJ2@INST_HI[17:16]	00000000	299c0000	00000000	bffc0000	00000000	07fc0000	ff00ffff	0003ffff	00ff0000	00000000	00000000	48000000	atomic_v_buff_or_b64 p0, v0-v1, s16-s19, s4, 0x40f
lg200	atomic_v_buff_sub_i32	6	tex-buffer	atomic	Atomically reads a signed 32-bit integer from the addressed buffer resource, computes new = old - source modulo the operand width, and writes new back to the same location. The destination receives old.	compute-workgroup	atomic-state	RK8RJ8x4VD8UO12M.offen1M.idxen1M.bl11M.bl21PJ2	RK8@INST_LO[7:0];RJ8x4@INST_LO[15:8];VQ8@INST_LO[23:16];VD8@INST_LO[31:24];UO12@INST_HI[11:0];M.offen1@INST_HI[12];M.idxen1@INST_HI[13];M.bl11@INST_HI[14];M.bl21@INST_HI[15];PJ2@INST_HI[17:16]	00000000	29500000	00000000	bffc0000	00000000	07fc0000	ff00ffff	0003ffff	00ff0000	00000000	00000000	48000000	atomic_v_buff_sub_i32 p0, v0, s16-s19, s4, 0x40f
lg200	atomic_v_buff_sub_i64	6	tex-buffer	atomic	Atomically reads a signed 64-bit integer from the addressed buffer resource, computes new = old - source modulo the operand width, and writes new back to the same location. The destination receives old.	compute-workgroup	atomic-state	RK8RJ8x4VD8x2UO12M.offen1M.idxen1M.bl11M.bl21PJ2	RK8@INST_LO[7:0];RJ8x4@INST_LO[15:8];VQ8@INST_LO[23:16];VD8x2@INST_LO[31:24];UO12@INST_HI[11:0];M.offen1@INST_HI[12];M.idxen1@INST_HI[13];M.bl11@INST_HI[14];M.bl21@INST_HI[15];PJ2@INST_HI[17:16]	00000000	29840000	00000000	bffc0000	00000000	07fc0000	ff00ffff	0003ffff	00ff0000	00000000	00000000	48000000	atomic_v_buff_sub_i64 p0, v0-v1, s16-s19, s4, 0x40f
lg200	atomic_v_buff_swap_b32	6	tex-buffer	atomic	Atomically reads a 32-bit bit pattern from the addressed buffer resource, computes new = source, and writes new back to the same location. The destination receives old.	compute-workgroup	atomic-state	RK8RJ8x4VQ8VD8UO12M.offen1M.idxen1M.bl11M.bl21PJ2	RK8@INST_LO[7:0];RJ8x4@INST_LO[15:8];VQ8@INST_LO[23:16];VD8@INST_LO[31:24];UO12@INST_HI[11:0];M.offen1@INST_HI[12];M.idxen1@INST_HI[13];M.bl11@INST_HI[14];M.bl21@INST_HI[15];PJ2@INST_HI[17:16]	00000000	29440000	00000000	bffc0000	00000000	07fc0000	ffffffff	0003ffff	00000000	00000000	00000000	48000000	atomic_v_buff_swap_b32 p0, v0, s16-s19, s4, 0x40f
lg200	atomic_v_buff_swap_b64	6	tex-buffer	atomic	Atomically reads a 64-bit bit pattern from the addressed buffer resource, computes new = source, and writes new back to the same location. The destination receives old.	compute-workgroup	atomic-state	RK8RJ8x4VD8x2UO12M.offen1M.idxen1M.bl11M.bl21PJ2	RK8@INST_LO[7:0];RJ8x4@INST_LO[15:8];VQ8@INST_LO[23:16];VD8x2@INST_LO[31:24];UO12@INST_HI[11:0];M.offen1@INST_HI[12];M.idxen1@INST_HI[13];M.bl11@INST_HI[14];M.bl21@INST_HI[15];PJ2@INST_HI[17:16]	00000000	29780000	00000000	bffc0000	00000000	07fc0000	ff00ffff	0003ffff	00ff0000	00000000	00000000	48000000	atomic_v_buff_swap_b64 p0, v0-v1, s16-s19, s4, 0x40f
lg200	atomic_v_buff_xor_b32	6	tex-buffer	atomic	Atomically reads a 32-bit bit pattern from the addressed buffer resource, computes new = old XOR source, and writes new back to the same location. The destination receives old.	compute-workgroup	atomic-state	RK8RJ8x4VQ8VD8UO12M.offen1M.idxen1M.bl11M.bl21PJ2	RK8@INST_LO[7:0];RJ8x4@INST_LO[15:8];VQ8@INST_LO[23:16];VD8@INST_LO[31:24];UO12@INST_HI[11:0];M.offen1@INST_HI[12];M.idxen1@INST_HI[13];M.bl11@INST_HI[14];M.bl21@INST_HI[15];PJ2@INST_HI[17:16]	00000000	296c0000	00000000	bffc0000	00000000	07fc0000	ffffffff	0003ffff	00000000	00000000	00000000	48000000	atomic_v_buff_xor_b32 p0, v0, s16-s19, s4, 0x40f
lg200	atomic_v_buff_xor_b64	6	tex-buffer	atomic	Atomically reads a 64-bit bit pattern from the addressed buffer resource, computes new = old XOR source, and writes new back to the same location. The destination receives old.	compute-workgroup	atomic-state	RK8RJ8x4VD8x2UO12M.offen1M.idxen1M.bl11M.bl21PJ2	RK8@INST_LO[7:0];RJ8x4@INST_LO[15:8];VQ8@INST_LO[23:16];VD8x2@INST_LO[31:24];UO12@INST_HI[11:0];M.offen1@INST_HI[12];M.idxen1@INST_HI[13];M.bl11@INST_HI[14];M.bl21@INST_HI[15];PJ2@INST_HI[17:16]	00000000	29a00000	00000000	bffc0000	00000000	07fc0000	ff00ffff	0003ffff	00ff0000	00000000	00000000	48000000	atomic_v_buff_xor_b64 p0, v0-v1, s16-s19, s4, 0x40f
lg200	atomic_v_flat_add_i32	7	flat	atomic	Atomically reads a signed 32-bit integer from the addressed flat-memory location, computes new = old + source modulo the operand width, and writes new back to the same location. The destination receives old.	compute-workgroup	atomic-state	VA8RK8x2M.bl11M.bl21VJ8x2VD8PJ2	VA8@INST_LO[7:0];RK8x2@INST_LO[15:8];M.bl11@INST_LO[30];M.bl21@INST_LO[31];VJ8x2@INST_HI[7:0];VD8@INST_HI[15:8];PJ2@INST_HI[17:16]	00000000	70080000	00000000	fffc0000	00000000	0ffc0000	c000ffff	0003ffff	3fff0000	00000000	00000000	00000000	atomic_v_flat_add_i32 p0, v0, v0-v1, s0-s1, v0
lg200	atomic_v_flat_add_i64	7	flat	atomic	Atomically reads a signed 64-bit integer from the addressed flat-memory location, computes new = old + source modulo the operand width, and writes new back to the same location. The destination receives old.	compute-workgroup	atomic-state	VA8x2RK8x2M.bl11M.bl21VJ8x2VD8x2PJ2	VA8x2@INST_LO[7:0];RK8x2@INST_LO[15:8];M.bl11@INST_LO[30];M.bl21@INST_LO[31];VJ8x2@INST_HI[7:0];VD8x2@INST_HI[15:8];PJ2@INST_HI[17:16]	00000000	703c0000	00000000	fffc0000	00000000	0ffc0000	c000ffff	0003ffff	3fff0000	00000000	00000000	00000000	atomic_v_flat_add_i64 p0, v0-v1, v0-v1, s0-s1, v0-v1
lg200	atomic_v_flat_and_b32	7	flat	atomic	Atomically reads a 32-bit bit pattern from the addressed flat-memory location, computes new = old AND source, and writes new back to the same location. The destination receives old.	compute-workgroup	atomic-state	VA8RK8x2M.bl11M.bl21VJ8x2VD8PJ2	VA8@INST_LO[7:0];RK8x2@INST_LO[15:8];M.bl11@INST_LO[30];M.bl21@INST_LO[31];VJ8x2@INST_HI[7:0];VD8@INST_HI[15:8];PJ2@INST_HI[17:16]	00000000	70200000	00000000	fffc0000	00000000	0ffc0000	c000ffff	0003ffff	3fff0000	00000000	00000000	00000000	atomic_v_flat_and_b32 p0, v0, v0-v1, s0-s1, v0
lg200	atomic_v_flat_and_b64	7	flat	atomic	Atomically reads a 64-bit bit pattern from the addressed flat-memory location, computes new = old AND source, and writes new back to the same location. The destination receives old.	compute-workgroup	atomic-state	VA8x2RK8x2M.bl11M.bl21VJ8x2VD8x2PJ2	VA8x2@INST_LO[7:0];RK8x2@INST_LO[15:8];M.bl11@INST_LO[30];M.bl21@INST_LO[31];VJ8x2@INST_HI[7:0];VD8x2@INST_HI[15:8];PJ2@INST_HI[17:16]	00000000	70540000	00000000	fffc0000	00000000	0ffc0000	c000ffff	0003ffff	3fff0000	00000000	00000000	00000000	atomic_v_flat_and_b64 p0, v0-v1, v0-v1, s0-s1, v0-v1
lg200	atomic_v_flat_cmpswap_b32	7	flat	atomic	Atomically reads a 32-bit bit pattern from the addressed flat-memory location, computes new = swap when old equals compare, otherwise old, and writes new back to the same location. The destination receives old.	compute-workgroup	atomic-state	VA8x2RK8x2M.bl11M.bl21VJ8x2VD8PJ2	VA8x2@INST_LO[7:0];RK8x2@INST_LO[15:8];M.bl11@INST_LO[30];M.bl21@INST_LO[31];VJ8x2@INST_HI[7:0];VD8@INST_HI[15:8];PJ2@INST_HI[17:16]	00000000	70040000	00000000	fffc0000	00000000	0ffc0000	c000ffff	0003ffff	3fff0000	00000000	00000000	00000000	atomic_v_flat_cmpswap_b32 p0, v0, v0-v1, s0-s1, v0-v1
lg200	atomic_v_flat_cmpswap_b64	7	flat	atomic	Atomically reads a 64-bit bit pattern from the addressed flat-memory location, computes new = swap when old equals compare, otherwise old, and writes new back to the same location. The destination receives old.	compute-workgroup	atomic-state	VA8x4RK8x2M.bl11M.bl21VJ8x2VD8x2PJ2	VA8x4@INST_LO[7:0];RK8x2@INST_LO[15:8];M.bl11@INST_LO[30];M.bl21@INST_LO[31];VJ8x2@INST_HI[7:0];VD8x2@INST_HI[15:8];PJ2@INST_HI[17:16]	00000000	70380000	00000000	fffc0000	00000000	0ffc0000	c000ffff	0003ffff	3fff0000	00000000	00000000	00000000	atomic_v_flat_cmpswap_b64 p0, v0-v1, v0-v1, s0-s1, v0-v3
lg200	atomic_v_flat_dec_u32	7	flat	atomic	Atomically reads an unsigned 32-bit integer from the addressed flat-memory location, computes new = old - 1 when 0 < old <= bound, otherwise the bound, and writes new back to the same location. The destination receives old.	compute-workgroup	atomic-state	VA8RK8x2M.bl11M.bl21VJ8x2VD8PJ2	VA8@INST_LO[7:0];RK8x2@INST_LO[15:8];M.bl11@INST_LO[30];M.bl21@INST_LO[31];VJ8x2@INST_HI[7:0];VD8@INST_HI[15:8];PJ2@INST_HI[17:16]	00000000	70300000	00000000	fffc0000	00000000	0ffc0000	c000ffff	0003ffff	3fff0000	00000000	00000000	00000000	atomic_v_flat_dec_u32 p0, v0, v0-v1, s0-s1, v0
lg200	atomic_v_flat_dec_u64	7	flat	atomic	Atomically reads an unsigned 64-bit integer from the addressed flat-memory location, computes new = old - 1 when 0 < old <= bound, otherwise the bound, and writes new back to the same location. The destination receives old.	compute-workgroup	atomic-state	VA8x2RK8x2M.bl11M.bl21VJ8x2VD8x2PJ2	VA8x2@INST_LO[7:0];RK8x2@INST_LO[15:8];M.bl11@INST_LO[30];M.bl21@INST_LO[31];VJ8x2@INST_HI[7:0];VD8x2@INST_HI[15:8];PJ2@INST_HI[17:16]	00000000	70640000	00000000	fffc0000	00000000	0ffc0000	c000ffff	0003ffff	3fff0000	00000000	00000000	00000000	atomic_v_flat_dec_u64 p0, v0-v1, v0-v1, s0-s1, v0-v1
lg200	atomic_v_flat_inc_u32	7	flat	atomic	Atomically reads an unsigned 32-bit integer from the addressed flat-memory location, computes new = old + 1 when old is below the bound, otherwise zero, and writes new back to the same location. The destination receives old.	compute-workgroup	atomic-state	VA8RK8x2M.bl11M.bl21VJ8x2VD8PJ2	VA8@INST_LO[7:0];RK8x2@INST_LO[15:8];M.bl11@INST_LO[30];M.bl21@INST_LO[31];VJ8x2@INST_HI[7:0];VD8@INST_HI[15:8];PJ2@INST_HI[17:16]	00000000	702c0000	00000000	fffc0000	00000000	0ffc0000	c000ffff	0003ffff	3fff0000	00000000	00000000	00000000	atomic_v_flat_inc_u32 p0, v0, v0-v1, s0-s1, v0
lg200	atomic_v_flat_inc_u64	7	flat	atomic	Atomically reads an unsigned 64-bit integer from the addressed flat-memory location, computes new = old + 1 when old is below the bound, otherwise zero, and writes new back to the same location. The destination receives old.	compute-workgroup	atomic-state	VA8x2RK8x2M.bl11M.bl21VJ8x2VD8x2PJ2	VA8x2@INST_LO[7:0];RK8x2@INST_LO[15:8];M.bl11@INST_LO[30];M.bl21@INST_LO[31];VJ8x2@INST_HI[7:0];VD8x2@INST_HI[15:8];PJ2@INST_HI[17:16]	00000000	70600000	00000000	fffc0000	00000000	0ffc0000	c000ffff	0003ffff	3fff0000	00000000	00000000	00000000	atomic_v_flat_inc_u64 p0, v0-v1, v0-v1, s0-s1, v0-v1
lg200	atomic_v_flat_max_i32	7	flat	atomic	Atomically reads a signed 32-bit integer from the addressed flat-memory location, computes new is the greater of old and source, and writes new back to the same location. The destination receives old.	compute-workgroup	atomic-state	VA8RK8x2M.bl11M.bl21VJ8x2VD8PJ2	VA8@INST_LO[7:0];RK8x2@INST_LO[15:8];M.bl11@INST_LO[30];M.bl21@INST_LO[31];VJ8x2@INST_HI[7:0];VD8@INST_HI[15:8];PJ2@INST_HI[17:16]	00000000	70180000	00000000	fffc0000	00000000	0ffc0000	c000ffff	0003ffff	3fff0000	00000000	00000000	00000000	atomic_v_flat_max_i32 p0, v0, v0-v1, s0-s1, v0
lg200	atomic_v_flat_max_i64	7	flat	atomic	Atomically reads a signed 64-bit integer from the addressed flat-memory location, computes new is the greater of old and source, and writes new back to the same location. The destination receives old.	compute-workgroup	atomic-state	VA8x2RK8x2M.bl11M.bl21VJ8x2VD8x2PJ2	VA8x2@INST_LO[7:0];RK8x2@INST_LO[15:8];M.bl11@INST_LO[30];M.bl21@INST_LO[31];VJ8x2@INST_HI[7:0];VD8x2@INST_HI[15:8];PJ2@INST_HI[17:16]	00000000	704c0000	00000000	fffc0000	00000000	0ffc0000	c000ffff	0003ffff	3fff0000	00000000	00000000	00000000	atomic_v_flat_max_i64 p0, v0-v1, v0-v1, s0-s1, v0-v1
lg200	atomic_v_flat_max_u32	7	flat	atomic	Atomically reads an unsigned 32-bit integer from the addressed flat-memory location, computes new is the greater of old and source, and writes new back to the same location. The destination receives old.	compute-workgroup	atomic-state	VA8RK8x2M.bl11M.bl21VJ8x2VD8PJ2	VA8@INST_LO[7:0];RK8x2@INST_LO[15:8];M.bl11@INST_LO[30];M.bl21@INST_LO[31];VJ8x2@INST_HI[7:0];VD8@INST_HI[15:8];PJ2@INST_HI[17:16]	00000000	701c0000	00000000	fffc0000	00000000	0ffc0000	c000ffff	0003ffff	3fff0000	00000000	00000000	00000000	atomic_v_flat_max_u32 p0, v0, v0-v1, s0-s1, v0
lg200	atomic_v_flat_max_u64	7	flat	atomic	Atomically reads an unsigned 64-bit integer from the addressed flat-memory location, computes new is the greater of old and source, and writes new back to the same location. The destination receives old.	compute-workgroup	atomic-state	VA8x2RK8x2M.bl11M.bl21VJ8x2VD8x2PJ2	VA8x2@INST_LO[7:0];RK8x2@INST_LO[15:8];M.bl11@INST_LO[30];M.bl21@INST_LO[31];VJ8x2@INST_HI[7:0];VD8x2@INST_HI[15:8];PJ2@INST_HI[17:16]	00000000	70500000	00000000	fffc0000	00000000	0ffc0000	c000ffff	0003ffff	3fff0000	00000000	00000000	00000000	atomic_v_flat_max_u64 p0, v0-v1, v0-v1, s0-s1, v0-v1
lg200	atomic_v_flat_min_i32	7	flat	atomic	Atomically reads a signed 32-bit integer from the addressed flat-memory location, computes new is the lesser of old and source, and writes new back to the same location. The destination receives old.	compute-workgroup	atomic-state	VA8RK8x2M.bl11M.bl21VJ8x2VD8PJ2	VA8@INST_LO[7:0];RK8x2@INST_LO[15:8];M.bl11@INST_LO[30];M.bl21@INST_LO[31];VJ8x2@INST_HI[7:0];VD8@INST_HI[15:8];PJ2@INST_HI[17:16]	00000000	70100000	00000000	fffc0000	00000000	0ffc0000	c000ffff	0003ffff	3fff0000	00000000	00000000	00000000	atomic_v_flat_min_i32 p0, v0, v0-v1, s0-s1, v0
lg200	atomic_v_flat_min_i64	7	flat	atomic	Atomically reads a signed 64-bit integer from the addressed flat-memory location, computes new is the lesser of old and source, and writes new back to the same location. The destination receives old.	compute-workgroup	atomic-state	VA8x2RK8x2M.bl11M.bl21VJ8x2VD8x2PJ2	VA8x2@INST_LO[7:0];RK8x2@INST_LO[15:8];M.bl11@INST_LO[30];M.bl21@INST_LO[31];VJ8x2@INST_HI[7:0];VD8x2@INST_HI[15:8];PJ2@INST_HI[17:16]	00000000	70440000	00000000	fffc0000	00000000	0ffc0000	c000ffff	0003ffff	3fff0000	00000000	00000000	00000000	atomic_v_flat_min_i64 p0, v0-v1, v0-v1, s0-s1, v0-v1
lg200	atomic_v_flat_min_u32	7	flat	atomic	Atomically reads an unsigned 32-bit integer from the addressed flat-memory location, computes new is the lesser of old and source, and writes new back to the same location. The destination receives old.	compute-workgroup	atomic-state	VA8RK8x2M.bl11M.bl21VJ8x2VD8PJ2	VA8@INST_LO[7:0];RK8x2@INST_LO[15:8];M.bl11@INST_LO[30];M.bl21@INST_LO[31];VJ8x2@INST_HI[7:0];VD8@INST_HI[15:8];PJ2@INST_HI[17:16]	00000000	70140000	00000000	fffc0000	00000000	0ffc0000	c000ffff	0003ffff	3fff0000	00000000	00000000	00000000	atomic_v_flat_min_u32 p0, v0, v0-v1, s0-s1, v0
